Items: 500
Max score assuming infinite container: 2311
Gen #0 | Best score: 349 | Gen avg: 277.37 | Current optimal: 349 | Optimal ID: d78ef442f6cc9478651211e0a509326c | Wasted room: 132
Gen #836 | Best score: 381 | Gen avg: 242.48 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #837 | Best score: 381 | Gen avg: 238.13 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #838 | Best score: 381 | Gen avg: 245.44 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #839 | Best score: 381 | Gen avg: 239.81 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #840 | Best score: 379 | Gen avg: 234.23 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #841 | Best score: 379 | Gen avg: 235.94 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #842 | Best score: 379 | Gen avg: 228.20 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #843 | Best score: 379 | Gen avg: 218.97 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #844 | Best score: 377 | Gen avg: 232.92 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #845 | Best score: 377 | Gen avg: 226.17 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #846 | Best score: 377 | Gen avg: 228.18 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #847 | Best score: 377 | Gen avg: 220.41 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #848 | Best score: 377 | Gen avg: 224.88 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #849 | Best score: 377 | Gen avg: 229.56 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #850 | Best score: 377 | Gen avg: 232.30 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #851 | Best score: 377 | Gen avg: 228.63 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #852 | Best score: 377 | Gen avg: 227.05 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #853 | Best score: 377 | Gen avg: 229.74 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #854 | Best score: 375 | Gen avg: 235.63 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #855 | Best score: 375 | Gen avg: 234.50 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #856 | Best score: 375 | Gen avg: 242.19 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #857 | Best score: 375 | Gen avg: 242.39 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #858 | Best score: 381 | Gen avg: 240.55 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #859 | Best score: 381 | Gen avg: 242.00 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #860 | Best score: 383 | Gen avg: 244.35 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #861 | Best score: 383 | Gen avg: 250.07 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #862 | Best score: 383 | Gen avg: 246.36 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #863 | Best score: 383 | Gen avg: 244.04 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #864 | Best score: 383 | Gen avg: 245.58 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #865 | Best score: 383 | Gen avg: 243.52 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #866 | Best score: 383 | Gen avg: 237.98 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #867 | Best score: 378 | Gen avg: 234.87 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #868 | Best score: 375 | Gen avg: 240.20 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #869 | Best score: 375 | Gen avg: 232.77 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #870 | Best score: 393 | Gen avg: 240.90 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #871 | Best score: 375 | Gen avg: 240.24 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #872 | Best score: 375 | Gen avg: 241.31 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #873 | Best score: 375 | Gen avg: 237.78 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #874 | Best score: 381 | Gen avg: 244.07 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #875 | Best score: 381 | Gen avg: 245.05 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #876 | Best score: 381 | Gen avg: 247.18 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #877 | Best score: 381 | Gen avg: 258.73 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #878 | Best score: 381 | Gen avg: 252.27 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #879 | Best score: 381 | Gen avg: 239.34 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #880 | Best score: 381 | Gen avg: 244.06 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #881 | Best score: 381 | Gen avg: 247.28 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #882 | Best score: 381 | Gen avg: 244.61 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #883 | Best score: 381 | Gen avg: 244.93 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #884 | Best score: 380 | Gen avg: 256.20 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #885 | Best score: 376 | Gen avg: 261.65 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #886 | Best score: 376 | Gen avg: 260.53 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #887 | Best score: 382 | Gen avg: 258.10 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #888 | Best score: 384 | Gen avg: 256.15 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #889 | Best score: 403 | Gen avg: 247.22 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #890 | Best score: 403 | Gen avg: 246.17 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #891 | Best score: 384 | Gen avg: 252.34 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #892 | Best score: 384 | Gen avg: 254.96 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #893 | Best score: 397 | Gen avg: 247.36 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #894 | Best score: 397 | Gen avg: 261.50 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #895 | Best score: 408 | Gen avg: 261.28 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #896 | Best score: 408 | Gen avg: 259.64 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #897 | Best score: 408 | Gen avg: 251.94 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #898 | Best score: 408 | Gen avg: 252.50 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #899 | Best score: 408 | Gen avg: 246.61 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #900 | Best score: 386 | Gen avg: 244.40 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #901 | Best score: 386 | Gen avg: 236.72 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #902 | Best score: 386 | Gen avg: 241.09 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #903 | Best score: 391 | Gen avg: 246.71 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #904 | Best score: 391 | Gen avg: 240.73 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #905 | Best score: 391 | Gen avg: 239.94 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #906 | Best score: 391 | Gen avg: 246.15 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #907 | Best score: 390 | Gen avg: 244.47 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #908 | Best score: 390 | Gen avg: 245.03 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #909 | Best score: 387 | Gen avg: 235.81 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #910 | Best score: 387 | Gen avg: 229.90 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #911 | Best score: 388 | Gen avg: 238.13 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #912 | Best score: 387 | Gen avg: 242.57 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #913 | Best score: 387 | Gen avg: 247.45 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #914 | Best score: 387 | Gen avg: 254.74 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #915 | Best score: 387 | Gen avg: 250.06 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #916 | Best score: 387 | Gen avg: 238.77 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #917 | Best score: 387 | Gen avg: 241.27 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #918 | Best score: 387 | Gen avg: 249.39 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #919 | Best score: 387 | Gen avg: 251.42 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #920 | Best score: 387 | Gen avg: 250.67 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #921 | Best score: 387 | Gen avg: 248.89 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #922 | Best score: 391 | Gen avg: 247.86 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #923 | Best score: 391 | Gen avg: 246.24 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #924 | Best score: 391 | Gen avg: 254.20 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #925 | Best score: 391 | Gen avg: 257.09 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #926 | Best score: 391 | Gen avg: 261.80 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #927 | Best score: 391 | Gen avg: 263.58 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #928 | Best score: 393 | Gen avg: 262.42 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #929 | Best score: 393 | Gen avg: 259.20 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #930 | Best score: 393 | Gen avg: 263.52 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #931 | Best score: 406 | Gen avg: 267.76 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #932 | Best score: 406 | Gen avg: 268.13 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #933 | Best score: 406 | Gen avg: 262.90 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #934 | Best score: 411 | Gen avg: 269.13 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #935 | Best score: 411 | Gen avg: 260.84 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #936 | Best score: 417 | Gen avg: 257.97 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #937 | Best score: 417 | Gen avg: 253.87 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #938 | Best score: 417 | Gen avg: 251.36 | Current optimal: 419 | Optimal ID: 771442d594094fe50da2101e076989c9 | Wasted room: 157
Gen #939 | Best score: 420 | Gen avg: 253.73 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #940 | Best score: 417 | Gen avg: 249.99 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #941 | Best score: 417 | Gen avg: 255.64 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #942 | Best score: 417 | Gen avg: 258.14 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #943 | Best score: 417 | Gen avg: 255.62 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #944 | Best score: 417 | Gen avg: 258.97 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #945 | Best score: 417 | Gen avg: 260.03 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #946 | Best score: 417 | Gen avg: 264.27 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #947 | Best score: 417 | Gen avg: 261.07 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #948 | Best score: 417 | Gen avg: 265.84 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #949 | Best score: 412 | Gen avg: 259.17 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #950 | Best score: 412 | Gen avg: 255.14 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #951 | Best score: 412 | Gen avg: 258.05 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #952 | Best score: 412 | Gen avg: 269.88 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #953 | Best score: 408 | Gen avg: 266.71 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #954 | Best score: 408 | Gen avg: 255.53 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #955 | Best score: 408 | Gen avg: 260.58 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #956 | Best score: 408 | Gen avg: 258.21 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #957 | Best score: 408 | Gen avg: 254.75 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #958 | Best score: 408 | Gen avg: 250.56 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #959 | Best score: 408 | Gen avg: 241.53 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #960 | Best score: 408 | Gen avg: 238.75 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #961 | Best score: 408 | Gen avg: 249.73 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #962 | Best score: 403 | Gen avg: 244.52 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #963 | Best score: 403 | Gen avg: 253.04 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #964 | Best score: 403 | Gen avg: 251.52 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #965 | Best score: 403 | Gen avg: 256.53 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #966 | Best score: 403 | Gen avg: 266.50 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #967 | Best score: 403 | Gen avg: 265.26 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #968 | Best score: 404 | Gen avg: 260.88 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #969 | Best score: 404 | Gen avg: 265.06 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #970 | Best score: 403 | Gen avg: 265.67 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #971 | Best score: 403 | Gen avg: 263.78 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #972 | Best score: 403 | Gen avg: 263.53 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #973 | Best score: 403 | Gen avg: 264.98 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #974 | Best score: 403 | Gen avg: 257.26 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #975 | Best score: 403 | Gen avg: 258.07 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #976 | Best score: 403 | Gen avg: 267.44 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #977 | Best score: 403 | Gen avg: 269.51 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
Gen #978 | Best score: 403 | Gen avg: 267.41 | Current optimal: 420 | Optimal ID: 16d3ab7c6e18d9f8430137b5e4af4430 | Wasted room: 140
